"date","age","cum.deaths","daily.deaths","code"
2020-05-13,"0-9",0,NA,"KY"
2020-05-13,"10-19",0,NA,"KY"
2020-05-13,"20-29",0,NA,"KY"
2020-05-13,"30-39",2,NA,"KY"
2020-05-13,"40-49",5,NA,"KY"
2020-05-13,"50-59",22,NA,"KY"
2020-05-13,"60-69",51,NA,"KY"
2020-05-13,"70-79",74,NA,"KY"
2020-05-13,"80+",167,NA,"KY"
2020-05-14,"0-9",0,0,"KY"
2020-05-14,"10-19",0,0,"KY"
2020-05-14,"20-29",0,0,"KY"
2020-05-14,"30-39",2,0,"KY"
2020-05-14,"40-49",5,0,"KY"
2020-05-14,"50-59",22,0,"KY"
2020-05-14,"60-69",51,0,"KY"
2020-05-14,"70-79",76,2,"KY"
2020-05-14,"80+",170,3,"KY"
2020-05-15,"0-9",0,0,"KY"
2020-05-15,"10-19",0,0,"KY"
2020-05-15,"20-29",0,0,"KY"
2020-05-15,"30-39",2,0,"KY"
2020-05-15,"40-49",5,0,"KY"
2020-05-15,"50-59",22,0,"KY"
2020-05-15,"60-69",51,0,"KY"
2020-05-15,"70-79",76,0,"KY"
2020-05-15,"80+",172,2,"KY"
2020-05-16,"0-9",0,0,"KY"
2020-05-16,"10-19",0,0,"KY"
2020-05-16,"20-29",0,0,"KY"
2020-05-16,"30-39",2,0,"KY"
2020-05-16,"40-49",5,0,"KY"
2020-05-16,"50-59",22,0,"KY"
2020-05-16,"60-69",53,2,"KY"
2020-05-16,"70-79",78,2,"KY"
2020-05-16,"80+",174,2,"KY"
2020-05-17,"0-9",0,0,"KY"
2020-05-17,"10-19",0,0,"KY"
2020-05-17,"20-29",0,0,"KY"
2020-05-17,"30-39",2,0,"KY"
2020-05-17,"40-49",5,0,"KY"
2020-05-17,"50-59",22,0,"KY"
2020-05-17,"60-69",53,0,"KY"
2020-05-17,"70-79",78,0,"KY"
2020-05-17,"80+",174,0,"KY"
2020-05-18,"0-9",0,0,"KY"
2020-05-18,"10-19",0,0,"KY"
2020-05-18,"20-29",0,0,"KY"
2020-05-18,"30-39",2,0,"KY"
2020-05-18,"40-49",5,0,"KY"
2020-05-18,"50-59",22,0,"KY"
