DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
08/18/2020,70-79,4567,4332,235,1752,971,804,167
08/18/2020,80 and older,7075,6413,662,4310,2674,2081,593
08/19/2020,0-9,856,833,23,226,1,1,0
08/19/2020,10-19,2035,1962,73,443,1,1,0
08/19/2020,20-29,6733,6520,213,1445,4,4,0
08/19/2020,30-39,7436,7264,172,1689,21,21,0
08/19/2020,40-49,7225,7032,193,1640,57,45,12
08/19/2020,50-59,8529,8285,244,1611,182,152,30
08/19/2020,60-69,6910,6701,209,1597,546,463,83
08/19/2020,70-79,4575,4341,234,1755,971,804,167
08/19/2020,80 and older,7080,6418,662,4313,2675,2081,594
08/20/2020,0-9,862,839,23,227,1,1,0
08/20/2020,10-19,2050,1975,75,446,1,1,0
08/20/2020,20-29,6751,6536,215,1449,4,4,0
08/20/2020,30-39,7442,7268,174,1690,21,21,0
08/20/2020,40-49,7237,7042,195,1643,57,45,12
08/20/2020,50-59,8540,8293,247,1613,183,153,30
08/20/2020,60-69,6919,6709,210,1599,546,463,83
08/20/2020,70-79,4578,4344,234,1756,972,805,167
08/20/2020,80 and older,7087,6425,662,4317,2675,2081,594
08/23/2020,0-9,890,864,26,235,1,1,0
08/23/2020,10-19,2124,2046,78,462,1,1,0
08/23/2020,20-29,6872,6648,224,1475,4,4,0
08/23/2020,30-39,7533,7351,182,1711,21,21,0
08/23/2020,40-49,7305,7106,199,1659,57,45,12
08/23/2020,50-59,8606,8359,247,1625,183,153,30
08/23/2020,60-69,6940,6730,210,1604,546,463,83
08/23/2020,70-79,4594,4358,236,1763,972,805,167
08/23/2020,80 and older,7094,6432,662,4321,2675,2081,594
