"date","age","cum.deaths","daily.deaths","code"
2020-05-13,"0-19",2,NA,"IN"
2020-05-13,"20-29",3,NA,"IN"
2020-05-13,"30-39",12,NA,"IN"
2020-05-13,"40-49",29,NA,"IN"
2020-05-13,"50-59",87,NA,"IN"
2020-05-13,"60-69",246,NA,"IN"
2020-05-13,"70-79",377,NA,"IN"
2020-05-13,"80+",751,NA,"IN"
2020-05-14,"0-19",2,0,"IN"
2020-05-14,"20-29",3,0,"IN"
2020-05-14,"30-39",12,0,"IN"
2020-05-14,"40-49",29,0,"IN"
2020-05-14,"50-59",91,4,"IN"
2020-05-14,"60-69",254,8,"IN"
2020-05-14,"70-79",386,9,"IN"
2020-05-14,"80+",770,19,"IN"
2020-05-15,"0-19",2,0,"IN"
2020-05-15,"20-29",3,0,"IN"
2020-05-15,"30-39",13,1,"IN"
2020-05-15,"40-49",30,1,"IN"
2020-05-15,"50-59",93,2,"IN"
2020-05-15,"60-69",262,8,"IN"
2020-05-15,"70-79",394,8,"IN"
2020-05-15,"80+",798,28,"IN"
2020-05-16,"0-19",2,0,"IN"
2020-05-16,"20-29",3,0,"IN"
2020-05-16,"30-39",13,0,"IN"
2020-05-16,"40-49",31,1,"IN"
2020-05-16,"50-59",95,2,"IN"
2020-05-16,"60-69",264,2,"IN"
2020-05-16,"70-79",395,1,"IN"
2020-05-16,"80+",807,9,"IN"
