"age","cum.deaths","daily.deaths","code","date"
"0-18",0,NA,"WY",2020-10-29
"19-29",0,NA,"WY",2020-10-29
"30-39",2,NA,"WY",2020-10-29
"40-49",0,NA,"WY",2020-10-29
"50-59",4,NA,"WY",2020-10-29
"60-69",12,NA,"WY",2020-10-29
"70-79",30,NA,"WY",2020-10-29
"80+",36,NA,"WY",2020-10-29
"0-18",0,0,"WY",2020-10-30
"19-29",0,0,"WY",2020-10-30
"30-39",2,0,"WY",2020-10-30
"40-49",0,0,"WY",2020-10-30
"50-59",4,0,"WY",2020-10-30
"60-69",12,0,"WY",2020-10-30
"70-79",30,0,"WY",2020-10-30
"80+",36,0,"WY",2020-10-30
"0-18",0,0,"WY",2020-10-31
"19-29",0,0,"WY",2020-10-31
"30-39",2,0,"WY",2020-10-31
"40-49",0,0,"WY",2020-10-31
"50-59",4,0,"WY",2020-10-31
"60-69",12,0,"WY",2020-10-31
"70-79",30,0,"WY",2020-10-31
"80+",36,0,"WY",2020-10-31
"0-18",0,0,"WY",2020-11-01
"19-29",0,0,"WY",2020-11-01
"30-39",2,0,"WY",2020-11-01
"40-49",0,0,"WY",2020-11-01
"50-59",4,0,"WY",2020-11-01
"60-69",12,0,"WY",2020-11-01
"70-79",30,0,"WY",2020-11-01
"80+",36,0,"WY",2020-11-01
"0-18",0,0,"WY",2020-11-02
"19-29",0,0,"WY",2020-11-02
"30-39",2,0,"WY",2020-11-02
"40-49",0,0,"WY",2020-11-02
"50-59",4,0,"WY",2020-11-02
"60-69",12,0,"WY",2020-11-02
"70-79",30,0,"WY",2020-11-02
"80+",36,0,"WY",2020-11-02
"0-18",0,0,"WY",2020-11-03
"19-29",0,0,"WY",2020-11-03
"30-39",2,0,"WY",2020-11-03
"40-49",0,0,"WY",2020-11-03
"50-59",4,0,"WY",2020-11-03
"60-69",13,1,"WY",2020-11-03
"70-79",33,3,"WY",2020-11-03
"80+",38,2,"WY",2020-11-03
"0-18",0,0,"WY",2020-11-04
