"age","cum.deaths","daily.deaths","code","date"
"0-19",0,NA,"WA",2020-06-08
"20-39",11,NA,"WA",2020-06-08
"40-59",104,NA,"WA",2020-06-08
"60-79",441,NA,"WA",2020-06-08
"80+",592,NA,"WA",2020-06-08
"0-19",0,0,"WA",2020-06-09
"20-39",11,0,"WA",2020-06-09
"40-59",105,1,"WA",2020-06-09
"60-79",446,5,"WA",2020-06-09
"80+",599,7,"WA",2020-06-09
"0-19",0,0,"WA",2020-06-10
"20-39",12,1,"WA",2020-06-10
"40-59",107,2,"WA",2020-06-10
"60-79",452,6,"WA",2020-06-10
"80+",606,7,"WA",2020-06-10
"0-19",0,0,"WA",2020-06-11
"20-39",12,0,"WA",2020-06-11
"40-59",107,0,"WA",2020-06-11
"60-79",453,1,"WA",2020-06-11
"80+",608,2,"WA",2020-06-11
"0-19",0,0,"WA",2020-06-12
"20-39",12,0,"WA",2020-06-12
"40-59",108,1,"WA",2020-06-12
"60-79",456,4,"WA",2020-06-12
"80+",613,5,"WA",2020-06-12
"0-19",0,0,"WA",2020-06-13
"20-39",12,0,"WA",2020-06-13
"40-59",109,1,"WA",2020-06-13
"60-79",460,3,"WA",2020-06-13
"80+",618,5,"WA",2020-06-13
"0-19",0,0,"WA",2020-06-14
"20-39",12,0,"WA",2020-06-14
"40-59",109,0,"WA",2020-06-14
"60-79",462,2,"WA",2020-06-14
"80+",620,2,"WA",2020-06-14
"0-19",0,0,"WA",2020-06-15
"20-39",12,0,"WA",2020-06-15
"40-59",109,0,"WA",2020-06-15
"60-79",463,1,"WA",2020-06-15
"80+",622,2,"WA",2020-06-15
"0-19",0,0,"WA",2020-06-16
"20-39",12,0,"WA",2020-06-16
"40-59",110,1,"WA",2020-06-16
"60-79",478,15,"WA",2020-06-16
"80+",625,3,"WA",2020-06-16
"0-19",0,0,"WA",2020-06-17
"20-39",12,0,"WA",2020-06-17
"40-59",110,0,"WA",2020-06-17
"60-79",478,0,"WA",2020-06-17
"80+",625,0,"WA",2020-06-17
"0-19",0,0,"WA",2020-06-18
"20-39",12,0,"WA",2020-06-18
