Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
08/26/2020,02/01/2020,08/22/2020,United States,All,Under 1 year,17,9835,89,2,16,120,
08/26/2020,02/01/2020,08/22/2020,United States,All,1-4 years,12,1909,66,2,41,117,
08/26/2020,02/01/2020,08/22/2020,United States,All,5-14 years,28,2935,93,8,51,164,
08/26/2020,02/01/2020,08/22/2020,United States,All,15-24 years,280,18594,375,95,52,608,
08/26/2020,02/01/2020,08/22/2020,United States,All,25-34 years,1257,38503,1421,554,150,2260,
08/26/2020,02/01/2020,08/22/2020,United States,All,35-44 years,3301,54563,3158,1435,246,5241,
08/26/2020,02/01/2020,08/22/2020,United States,All,45-54 years,8648,100926,8138,3938,575,13319,
08/26/2020,02/01/2020,08/22/2020,United States,All,55-64 years,20655,231983,21857,9780,1234,33745,
08/26/2020,02/01/2020,08/22/2020,United States,All,65-74 years,34980,351806,37163,16503,1436,56843,
08/26/2020,02/01/2020,08/22/2020,United States,All,75-84 years,43392,430582,46174,19797,1465,71033,
08/26/2020,02/01/2020,08/22/2020,United States,All,85 years and over,51710,537185,50574,20413,1374,83070,
08/26/2020,02/01/2020,08/22/2020,United States,All,All ages,164280,1778821,169108,72527,6640,266520,
08/26/2020,02/01/2020,08/22/2020,United States,Male,Under 1 year,12,5456,58,2,8,76,
08/26/2020,02/01/2020,08/22/2020,United States,Male,1-4 years,6,1118,32,1,25,62,
08/26/2020,02/01/2020,08/22/2020,United States,Male,5-14 years,20,1743,49,7,23,85,
08/26/2020,02/01/2020,08/22/2020,United States,Male,15-24 years,177,13764,233,60,27,374,
08/26/2020,02/01/2020,08/22/2020,United States,Male,25-34 years,844,27147,889,372,76,1428,
08/26/2020,02/01/2020,08/22/2020,United States,Male,35-44 years,2270,35953,2017,990,132,3406,
08/26/2020,02/01/2020,08/22/2020,United States,Male,45-54 years,5933,63494,5099,2716,341,8585,
08/26/2020,02/01/2020,08/22/2020,United States,Male,55-64 years,13523,142958,13360,6357,701,21077,
08/26/2020,02/01/2020,08/22/2020,United States,Male,65-74 years,21606,204639,22327,10251,801,34330,
08/26/2020,02/01/2020,08/22/2020,United States,Male,75-84 years,23840,223913,25830,11168,729,39117,
08/26/2020,02/01/2020,08/22/2020,United States,Male,85 years and over,20485,207353,22492,8898,561,34556,
08/26/2020,02/01/2020,08/22/2020,United States,Male,All ages,88716,927538,92386,40822,3424,143096,
08/26/2020,02/01/2020,08/22/2020,United States,Female,Under 1 year,5,4365,31,0,8,44,
08/26/2020,02/01/2020,08/22/2020,United States,Female,1-4 years,6,791,34,1,16,55,
08/26/2020,02/01/2020,08/22/2020,United States,Female,5-14 years,8,1192,44,1,28,79,
08/26/2020,02/01/2020,08/22/2020,United States,Female,15-24 years,103,4829,142,35,25,234,
08/26/2020,02/01/2020,08/22/2020,United States,Female,25-34 years,413,11354,532,182,74,832,
08/26/2020,02/01/2020,08/22/2020,United States,Female,35-44 years,1031,18607,1141,445,114,1835,
08/26/2020,02/01/2020,08/22/2020,United States,Female,45-54 years,2714,37429,3038,1221,234,4733,
08/26/2020,02/01/2020,08/22/2020,United States,Female,55-64 years,7132,89018,8496,3423,532,12666,
08/26/2020,02/01/2020,08/22/2020,United States,Female,65-74 years,13373,147156,14835,6251,635,22512,
08/26/2020,02/01/2020,08/22/2020,United States,Female,75-84 years,19551,206656,20343,8628,736,31915,
08/26/2020,02/01/2020,08/22/2020,United States,Female,85 years and over,31224,329809,28081,11514,813,48513,
08/26/2020,02/01/2020,08/22/2020,United States,Female,All ages,75560,851206,76717,31701,3215,123418,
08/26/2020,02/01/2020,08/22/2020,United States,Unknown,All ages,4,77,5,4,1,6,
08/26/2020,02/01/2020,08/22/2020,United States Total,All,All ages,164280,1778821,169108,72527,6640,266520,
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,Under 1 year,0,105,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,1-4 years,0,20,0,0,0,0,
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,5-14 years,0,40,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,15-24 years,,269,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,25-34 years,12,490,13,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,35-44 years,30,720,38,13,,57,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,45-54 years,88,1266,62,23,,133,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,55-64 years,186,2910,205,60,16,346,
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,65-74 years,336,4005,347,111,17,588,
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,75-84 years,340,4111,362,109,,600,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,85 years and over,233,2890,247,76,,410,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Male,All ages,1227,16826,1276,398,60,2161,
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,Under 1 year,0,70,0,0,0,0,
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,1-4 years,0,19,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,5-14 years,0,21,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,15-24 years,0,97,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,25-34 years,,214,10,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,35-44 years,23,398,15,,,36,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,45-54 years,63,857,51,14,,105,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,55-64 years,139,1924,189,37,,299,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/26/2020,02/01/2020,08/22/2020,Alabama,Female,65-74 years,260,3041,242,86,12,428,
