"code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name"
"AK",2020-01-01,0,0,0,0,"Alaska"
"AK",2020-01-02,0,0,0,0,"Alaska"
"AK",2020-01-03,0,0,0,0,"Alaska"
"AK",2020-01-04,0,0,0,0,"Alaska"
"AK",2020-01-05,0,0,0,0,"Alaska"
"AK",2020-01-06,0,0,0,0,"Alaska"
"AK",2020-01-07,0,0,0,0,"Alaska"
"AK",2020-01-08,0,0,0,0,"Alaska"
"AK",2020-01-09,0,0,0,0,"Alaska"
"AK",2020-01-10,0,0,0,0,"Alaska"
"AK",2020-01-11,0,0,0,0,"Alaska"
"AK",2020-01-12,0,0,0,0,"Alaska"
"AK",2020-01-13,0,0,0,0,"Alaska"
"AK",2020-01-14,0,0,0,0,"Alaska"
"AK",2020-01-15,0,0,0,0,"Alaska"
"AK",2020-01-16,0,0,0,0,"Alaska"
"AK",2020-01-17,0,0,0,0,"Alaska"
"AK",2020-01-18,0,0,0,0,"Alaska"
"AK",2020-01-19,0,0,0,0,"Alaska"
"AK",2020-01-20,0,0,0,0,"Alaska"
"AK",2020-01-21,0,0,0,0,"Alaska"
"AK",2020-01-22,0,0,0,0,"Alaska"
"AK",2020-01-23,0,0,0,0,"Alaska"
"AK",2020-01-24,0,0,0,0,"Alaska"
"AK",2020-01-25,0,0,0,0,"Alaska"
"AK",2020-01-26,0,0,0,0,"Alaska"
"AK",2020-01-27,0,0,0,0,"Alaska"
"AK",2020-01-28,0,0,0,0,"Alaska"
"AK",2020-01-29,0,0,0,0,"Alaska"
"AK",2020-01-30,0,0,0,0,"Alaska"
"AK",2020-01-31,0,0,0,0,"Alaska"
"AK",2020-02-01,0,0,0,0,"Alaska"
"AK",2020-02-02,0,0,0,0,"Alaska"
"AK",2020-02-03,0,0,0,0,"Alaska"
"AK",2020-02-04,0,0,0,0,"Alaska"
"AK",2020-02-05,0,0,0,0,"Alaska"
"AK",2020-02-06,0,0,0,0,"Alaska"
"AK",2020-02-07,0,0,0,0,"Alaska"
"AK",2020-02-08,0,0,0,0,"Alaska"
"AK",2020-02-09,0,0,0,0,"Alaska"
"AK",2020-02-10,0,0,0,0,"Alaska"
"AK",2020-02-11,0,0,0,0,"Alaska"
"AK",2020-02-12,0,0,0,0,"Alaska"
"AK",2020-02-13,0,0,0,0,"Alaska"
"AK",2020-02-14,0,0,0,0,"Alaska"
"AK",2020-02-15,0,0,0,0,"Alaska"
"AK",2020-02-16,0,0,0,0,"Alaska"
"AK",2020-02-17,0,0,0,0,"Alaska"
"AK",2020-02-18,0,0,0,0,"Alaska"
"AK",2020-02-19,0,0,0,0,"Alaska"
"AK",2020-02-20,0,0,0,0,"Alaska"
"AK",2020-02-21,0,0,0,0,"Alaska"
"AK",2020-02-22,0,0,0,0,"Alaska"
"AK",2020-02-23,0,0,0,0,"Alaska"
"AK",2020-02-24,0,0,0,0,"Alaska"
"AK",2020-02-25,0,0,0,0,"Alaska"
"AK",2020-02-26,0,0,0,0,"Alaska"
"AK",2020-02-27,0,0,0,0,"Alaska"
"AK",2020-02-28,0,0,0,0,"Alaska"
"AK",2020-02-29,0,0,0,0,"Alaska"
"AK",2020-03-01,0,0,0,0,"Alaska"
"AK",2020-03-02,0,0,0,0,"Alaska"
"AK",2020-03-03,0,0,0,0,"Alaska"
"AK",2020-03-04,0,0,0,0,"Alaska"
"AK",2020-03-05,0,0,0,0,"Alaska"
"AK",2020-03-06,0,0,0,0,"Alaska"
"AK",2020-03-07,0,0,0,0,"Alaska"
"AK",2020-03-08,0,0,0,0,"Alaska"
"AK",2020-03-09,0,0,0,0,"Alaska"
"AK",2020-03-10,0,0,0,0,"Alaska"
"AK",2020-03-11,0,0,0,0,"Alaska"
"AK",2020-03-12,0,0,0,0,"Alaska"
"AK",2020-03-13,1,0,1,0,"Alaska"
"AK",2020-03-14,1,0,0,0,"Alaska"
"AK",2020-03-15,1,0,0,0,"Alaska"
"AK",2020-03-16,1,0,0,0,"Alaska"
"AK",2020-03-17,3,0,2,0,"Alaska"
"AK",2020-03-18,6,0,3,0,"Alaska"
"AK",2020-03-19,9,0,3,0,"Alaska"
"AK",2020-03-20,12,0,3,0,"Alaska"
"AK",2020-03-21,15,0,3,0,"Alaska"
"AK",2020-03-22,20,0,5,0,"Alaska"
"AK",2020-03-23,30,0,10,0,"Alaska"
"AK",2020-03-24,34,0,4,0,"Alaska"
"AK",2020-03-25,41,1,7,1,"Alaska"
"AK",2020-03-26,56,1,15,0,"Alaska"
"AK",2020-03-27,58,1,2,0,"Alaska"
"AK",2020-03-28,85,2,27,1,"Alaska"
"AK",2020-03-29,102,2,17,0,"Alaska"
"AK",2020-03-30,114,3,12,1,"Alaska"
"AK",2020-03-31,119,3,5,0,"Alaska"
"AK",2020-04-01,132,3,13,0,"Alaska"
"AK",2020-04-02,143,3,11,0,"Alaska"
"AK",2020-04-03,157,3,14,0,"Alaska"
"AK",2020-04-04,171,5,14,2,"Alaska"
"AK",2020-04-05,185,6,14,1,"Alaska"
"AK",2020-04-06,190,6,5,0,"Alaska"
"AK",2020-04-07,213,6,23,0,"Alaska"
"AK",2020-04-08,226,7,13,1,"Alaska"
"AK",2020-04-09,235,7,9,0,"Alaska"
"AK",2020-04-10,246,7,11,0,"Alaska"
"AK",2020-04-11,257,8,11,1,"Alaska"
"AK",2020-04-12,272,8,15,0,"Alaska"
"AK",2020-04-13,277,8,5,0,"Alaska"
"AK",2020-04-14,285,9,8,1,"Alaska"
"AK",2020-04-15,293,9,8,0,"Alaska"
"AK",2020-04-16,300,9,7,0,"Alaska"
"AK",2020-04-17,309,9,9,0,"Alaska"
"AK",2020-04-18,314,9,5,0,"Alaska"
"AK",2020-04-19,319,9,5,0,"Alaska"
"AK",2020-04-20,321,9,2,0,"Alaska"
"AK",2020-04-21,329,9,8,0,"Alaska"
"AK",2020-04-22,335,9,6,0,"Alaska"
"AK",2020-04-23,337,9,2,0,"Alaska"
"AK",2020-04-24,339,9,2,0,"Alaska"
"AK",2020-04-25,339,9,0,0,"Alaska"
"AK",2020-04-26,340,9,1,0,"Alaska"
"AK",2020-04-27,345,9,5,0,"Alaska"
"AK",2020-04-28,351,9,6,0,"Alaska"
"AK",2020-04-29,355,9,4,0,"Alaska"
"AK",2020-04-30,355,9,0,0,"Alaska"
"AK",2020-05-01,364,9,9,0,"Alaska"
"AK",2020-05-02,365,9,1,0,"Alaska"
"AK",2020-05-03,368,9,3,0,"Alaska"
"AK",2020-05-04,370,9,2,0,"Alaska"
"AK",2020-05-05,371,9,1,0,"Alaska"
"AK",2020-05-06,372,10,1,1,"Alaska"
"AK",2020-05-07,374,10,2,0,"Alaska"
"AK",2020-05-08,377,10,3,0,"Alaska"
"AK",2020-05-09,378,10,1,0,"Alaska"
"AK",2020-05-10,379,10,1,0,"Alaska"
"AK",2020-05-11,379,10,0,0,"Alaska"
"AK",2020-05-12,383,10,4,0,"Alaska"
"AK",2020-05-13,383,10,0,0,"Alaska"
"AK",2020-05-14,383,10,0,0,"Alaska"
"AK",2020-05-15,388,10,5,0,"Alaska"
"AK",2020-05-16,388,10,0,0,"Alaska"
"AK",2020-05-17,388,10,0,0,"Alaska"
"AK",2020-05-18,388,10,0,0,"Alaska"
"AK",2020-05-19,400,10,12,0,"Alaska"
"AK",2020-05-20,401,10,1,0,"Alaska"
"AL",2020-01-01,0,0,0,0,"Alabama"
"AL",2020-01-02,0,0,0,0,"Alabama"
"AL",2020-01-03,0,0,0,0,"Alabama"
"AL",2020-01-04,0,0,0,0,"Alabama"
"AL",2020-01-05,0,0,0,0,"Alabama"
"AL",2020-01-06,0,0,0,0,"Alabama"
"AL",2020-01-07,0,0,0,0,"Alabama"
"AL",2020-01-08,0,0,0,0,"Alabama"
"AL",2020-01-09,0,0,0,0,"Alabama"
"AL",2020-01-10,0,0,0,0,"Alabama"
"AL",2020-01-11,0,0,0,0,"Alabama"
"AL",2020-01-12,0,0,0,0,"Alabama"
"AL",2020-01-13,0,0,0,0,"Alabama"
"AL",2020-01-14,0,0,0,0,"Alabama"
"AL",2020-01-15,0,0,0,0,"Alabama"
"AL",2020-01-16,0,0,0,0,"Alabama"
"AL",2020-01-17,0,0,0,0,"Alabama"
"AL",2020-01-18,0,0,0,0,"Alabama"
"AL",2020-01-19,0,0,0,0,"Alabama"
"AL",2020-01-20,0,0,0,0,"Alabama"
"AL",2020-01-21,0,0,0,0,"Alabama"
"AL",2020-01-22,0,0,0,0,"Alabama"
"AL",2020-01-23,0,0,0,0,"Alabama"
"AL",2020-01-24,0,0,0,0,"Alabama"
"AL",2020-01-25,0,0,0,0,"Alabama"
"AL",2020-01-26,0,0,0,0,"Alabama"
"AL",2020-01-27,0,0,0,0,"Alabama"
"AL",2020-01-28,0,0,0,0,"Alabama"
"AL",2020-01-29,0,0,0,0,"Alabama"
"AL",2020-01-30,0,0,0,0,"Alabama"
"AL",2020-01-31,0,0,0,0,"Alabama"
"AL",2020-02-01,0,0,0,0,"Alabama"
"AL",2020-02-02,0,0,0,0,"Alabama"
"AL",2020-02-03,0,0,0,0,"Alabama"
"AL",2020-02-04,0,0,0,0,"Alabama"
"AL",2020-02-05,0,0,0,0,"Alabama"
"AL",2020-02-06,0,0,0,0,"Alabama"
"AL",2020-02-07,0,0,0,0,"Alabama"
"AL",2020-02-08,0,0,0,0,"Alabama"
"AL",2020-02-09,0,0,0,0,"Alabama"
"AL",2020-02-10,0,0,0,0,"Alabama"
"AL",2020-02-11,0,0,0,0,"Alabama"
"AL",2020-02-12,0,0,0,0,"Alabama"
"AL",2020-02-13,0,0,0,0,"Alabama"
"AL",2020-02-14,0,0,0,0,"Alabama"
"AL",2020-02-15,0,0,0,0,"Alabama"
"AL",2020-02-16,0,0,0,0,"Alabama"
"AL",2020-02-17,0,0,0,0,"Alabama"
"AL",2020-02-18,0,0,0,0,"Alabama"
"AL",2020-02-19,0,0,0,0,"Alabama"
"AL",2020-02-20,0,0,0,0,"Alabama"
"AL",2020-02-21,0,0,0,0,"Alabama"
"AL",2020-02-22,0,0,0,0,"Alabama"
"AL",2020-02-23,0,0,0,0,"Alabama"
"AL",2020-02-24,0,0,0,0,"Alabama"
"AL",2020-02-25,0,0,0,0,"Alabama"
"AL",2020-02-26,0,0,0,0,"Alabama"
"AL",2020-02-27,0,0,0,0,"Alabama"
"AL",2020-02-28,0,0,0,0,"Alabama"
"AL",2020-02-29,0,0,0,0,"Alabama"
"AL",2020-03-01,0,0,0,0,"Alabama"
"AL",2020-03-02,0,0,0,0,"Alabama"
"AL",2020-03-03,0,0,0,0,"Alabama"
"AL",2020-03-04,0,0,0,0,"Alabama"
"AL",2020-03-05,0,0,0,0,"Alabama"
"AL",2020-03-06,0,0,0,0,"Alabama"
"AL",2020-03-07,0,0,0,0,"Alabama"
"AL",2020-03-08,0,0,0,0,"Alabama"
"AL",2020-03-09,0,0,0,0,"Alabama"
"AL",2020-03-10,0,0,0,0,"Alabama"
"AL",2020-03-11,0,0,0,0,"Alabama"
"AL",2020-03-12,0,0,0,0,"Alabama"
"AL",2020-03-13,5,0,5,0,"Alabama"
"AL",2020-03-14,6,0,1,0,"Alabama"
"AL",2020-03-15,12,0,6,0,"Alabama"
"AL",2020-03-16,29,0,17,0,"Alabama"
"AL",2020-03-17,39,0,10,0,"Alabama"
"AL",2020-03-18,46,0,7,0,"Alabama"
"AL",2020-03-19,78,0,32,0,"Alabama"
"AL",2020-03-20,83,0,5,0,"Alabama"
"AL",2020-03-21,131,0,48,0,"Alabama"
"AL",2020-03-22,157,0,26,0,"Alabama"
"AL",2020-03-23,196,0,39,0,"Alabama"
"AL",2020-03-24,242,0,46,0,"Alabama"
"AL",2020-03-25,381,1,139,1,"Alabama"
"AL",2020-03-26,517,1,136,0,"Alabama"
"AL",2020-03-27,587,4,70,3,"Alabama"
"AL",2020-03-28,694,4,107,0,"Alabama"
"AL",2020-03-29,825,10,131,6,"Alabama"
"AL",2020-03-30,899,10,74,0,"Alabama"
"AL",2020-03-31,987,23,88,13,"Alabama"
"AL",2020-04-01,1060,27,73,4,"Alabama"
"AL",2020-04-02,1233,32,173,5,"Alabama"
"AL",2020-04-03,1495,38,262,6,"Alabama"
"AL",2020-04-04,1614,44,119,6,"Alabama"
"AL",2020-04-05,1765,45,151,1,"Alabama"
"AL",2020-04-06,1952,49,187,4,"Alabama"
"AL",2020-04-07,2169,64,217,15,"Alabama"
"AL",2020-04-08,2328,66,159,2,"Alabama"
"AL",2020-04-09,2703,70,375,4,"Alabama"
"AL",2020-04-10,2947,80,244,10,"Alabama"
"AL",2020-04-11,3217,92,270,12,"Alabama"
"AL",2020-04-12,3563,93,346,1,"Alabama"
"AL",2020-04-13,3734,99,171,6,"Alabama"
"AL",2020-04-14,3953,114,219,15,"Alabama"
"AL",2020-04-15,4075,118,122,4,"Alabama"
"AL",2020-04-16,4345,133,270,15,"Alabama"
"AL",2020-04-17,4571,148,226,15,"Alabama"
"AL",2020-04-18,4712,153,141,5,"Alabama"
"AL",2020-04-19,4888,157,176,4,"Alabama"
"AL",2020-04-20,5079,163,191,6,"Alabama"
"AL",2020-04-21,5317,183,238,20,"Alabama"
"AL",2020-04-22,5593,196,276,13,"Alabama"
"AL",2020-04-23,5832,202,239,6,"Alabama"
"AL",2020-04-24,6026,209,194,7,"Alabama"
"AL",2020-04-25,6026,209,0,0,"Alabama"
"AL",2020-04-26,6421,219,395,10,"Alabama"
"AL",2020-04-27,6539,228,118,9,"Alabama"
"AL",2020-04-28,6750,242,211,14,"Alabama"
"AL",2020-04-29,6912,256,162,14,"Alabama"
"AL",2020-04-30,7088,272,176,16,"Alabama"
"AL",2020-05-01,7294,289,206,17,"Alabama"
"AL",2020-05-02,7611,289,317,0,"Alabama"
"AL",2020-05-03,7888,290,277,1,"Alabama"
"AL",2020-05-04,8112,298,224,8,"Alabama"
"AL",2020-05-05,8437,315,325,17,"Alabama"
"AL",2020-05-06,8691,343,254,28,"Alabama"
"AL",2020-05-07,9046,369,355,26,"Alabama"
"AL",2020-05-08,9385,383,339,14,"Alabama"
"AL",2020-05-09,9668,390,283,7,"Alabama"
"AL",2020-05-10,9889,393,221,3,"Alabama"
"AL",2020-05-11,10164,403,275,10,"Alabama"
"AL",2020-05-12,10464,435,300,32,"Alabama"
"AL",2020-05-13,10700,450,236,15,"Alabama"
"AL",2020-05-14,11101,473,401,23,"Alabama"
"AL",2020-05-15,11373,483,272,10,"Alabama"
"AL",2020-05-16,11674,485,301,2,"Alabama"
"AL",2020-05-17,11771,488,97,3,"Alabama"
"AL",2020-05-18,12086,489,315,1,"Alabama"
"AL",2020-05-19,12376,504,290,15,"Alabama"
"AL",2020-05-20,13052,522,676,18,"Alabama"
"AR",2020-01-01,0,0,0,0,"Arkansas"
"AR",2020-01-02,0,0,0,0,"Arkansas"
"AR",2020-01-03,0,0,0,0,"Arkansas"
"AR",2020-01-04,0,0,0,0,"Arkansas"
"AR",2020-01-05,0,0,0,0,"Arkansas"
"AR",2020-01-06,0,0,0,0,"Arkansas"
"AR",2020-01-07,0,0,0,0,"Arkansas"
"AR",2020-01-08,0,0,0,0,"Arkansas"
"AR",2020-01-09,0,0,0,0,"Arkansas"
"AR",2020-01-10,0,0,0,0,"Arkansas"
"AR",2020-01-11,0,0,0,0,"Arkansas"
"AR",2020-01-12,0,0,0,0,"Arkansas"
"AR",2020-01-13,0,0,0,0,"Arkansas"
"AR",2020-01-14,0,0,0,0,"Arkansas"
"AR",2020-01-15,0,0,0,0,"Arkansas"
"AR",2020-01-16,0,0,0,0,"Arkansas"
"AR",2020-01-17,0,0,0,0,"Arkansas"
"AR",2020-01-18,0,0,0,0,"Arkansas"
"AR",2020-01-19,0,0,0,0,"Arkansas"
"AR",2020-01-20,0,0,0,0,"Arkansas"
"AR",2020-01-21,0,0,0,0,"Arkansas"
"AR",2020-01-22,0,0,0,0,"Arkansas"
"AR",2020-01-23,0,0,0,0,"Arkansas"
"AR",2020-01-24,0,0,0,0,"Arkansas"
"AR",2020-01-25,0,0,0,0,"Arkansas"
"AR",2020-01-26,0,0,0,0,"Arkansas"
"AR",2020-01-27,0,0,0,0,"Arkansas"
"AR",2020-01-28,0,0,0,0,"Arkansas"
"AR",2020-01-29,0,0,0,0,"Arkansas"
"AR",2020-01-30,0,0,0,0,"Arkansas"
"AR",2020-01-31,0,0,0,0,"Arkansas"
"AR",2020-02-01,0,0,0,0,"Arkansas"
"AR",2020-02-02,0,0,0,0,"Arkansas"
"AR",2020-02-03,0,0,0,0,"Arkansas"
"AR",2020-02-04,0,0,0,0,"Arkansas"
"AR",2020-02-05,0,0,0,0,"Arkansas"
"AR",2020-02-06,0,0,0,0,"Arkansas"
"AR",2020-02-07,0,0,0,0,"Arkansas"
"AR",2020-02-08,0,0,0,0,"Arkansas"
"AR",2020-02-09,0,0,0,0,"Arkansas"
"AR",2020-02-10,0,0,0,0,"Arkansas"
"AR",2020-02-11,0,0,0,0,"Arkansas"
"AR",2020-02-12,0,0,0,0,"Arkansas"
"AR",2020-02-13,0,0,0,0,"Arkansas"
"AR",2020-02-14,0,0,0,0,"Arkansas"
"AR",2020-02-15,0,0,0,0,"Arkansas"
"AR",2020-02-16,0,0,0,0,"Arkansas"
"AR",2020-02-17,0,0,0,0,"Arkansas"
"AR",2020-02-18,0,0,0,0,"Arkansas"
"AR",2020-02-19,0,0,0,0,"Arkansas"
"AR",2020-02-20,0,0,0,0,"Arkansas"
"AR",2020-02-21,0,0,0,0,"Arkansas"
"AR",2020-02-22,0,0,0,0,"Arkansas"
"AR",2020-02-23,0,0,0,0,"Arkansas"
"AR",2020-02-24,0,0,0,0,"Arkansas"
"AR",2020-02-25,0,0,0,0,"Arkansas"
"AR",2020-02-26,0,0,0,0,"Arkansas"
"AR",2020-02-27,0,0,0,0,"Arkansas"
"AR",2020-02-28,0,0,0,0,"Arkansas"
"AR",2020-02-29,0,0,0,0,"Arkansas"
"AR",2020-03-01,0,0,0,0,"Arkansas"
"AR",2020-03-02,0,0,0,0,"Arkansas"
"AR",2020-03-03,0,0,0,0,"Arkansas"
"AR",2020-03-04,0,0,0,0,"Arkansas"
"AR",2020-03-05,0,0,0,0,"Arkansas"
"AR",2020-03-06,0,0,0,0,"Arkansas"
"AR",2020-03-07,0,0,0,0,"Arkansas"
"AR",2020-03-08,0,0,0,0,"Arkansas"
"AR",2020-03-09,0,0,0,0,"Arkansas"
"AR",2020-03-10,0,0,0,0,"Arkansas"
"AR",2020-03-11,1,0,1,0,"Arkansas"
"AR",2020-03-12,6,0,5,0,"Arkansas"
"AR",2020-03-13,6,0,0,0,"Arkansas"
"AR",2020-03-14,12,0,6,0,"Arkansas"
"AR",2020-03-15,16,0,4,0,"Arkansas"
"AR",2020-03-16,22,0,6,0,"Arkansas"
"AR",2020-03-17,22,0,0,0,"Arkansas"
"AR",2020-03-18,33,0,11,0,"Arkansas"
"AR",2020-03-19,62,0,29,0,"Arkansas"
"AR",2020-03-20,96,0,34,0,"Arkansas"
"AR",2020-03-21,122,0,26,0,"Arkansas"
"AR",2020-03-22,165,0,43,0,"Arkansas"
"AR",2020-03-23,192,0,27,0,"Arkansas"
"AR",2020-03-24,219,2,27,2,"Arkansas"
"AR",2020-03-25,280,2,61,0,"Arkansas"
"AR",2020-03-26,335,2,55,0,"Arkansas"
"AR",2020-03-27,381,3,46,1,"Arkansas"
"AR",2020-03-28,409,5,28,2,"Arkansas"
"AR",2020-03-29,426,6,17,1,"Arkansas"
"AR",2020-03-30,473,7,47,1,"Arkansas"
"AR",2020-03-31,523,8,50,1,"Arkansas"
"AR",2020-04-01,584,10,61,2,"Arkansas"
"AR",2020-04-02,643,12,59,2,"Arkansas"
"AR",2020-04-03,704,12,61,0,"Arkansas"
"AR",2020-04-04,743,14,39,2,"Arkansas"
"AR",2020-04-05,837,16,94,2,"Arkansas"
"AR",2020-04-06,875,16,38,0,"Arkansas"
"AR",2020-04-07,946,18,71,2,"Arkansas"
"AR",2020-04-08,1000,18,54,0,"Arkansas"
"AR",2020-04-09,1119,21,119,3,"Arkansas"
"AR",2020-04-10,1171,21,52,0,"Arkansas"
"AR",2020-04-11,1228,25,57,4,"Arkansas"
"AR",2020-04-12,1280,27,52,2,"Arkansas"
"AR",2020-04-13,1410,29,130,2,"Arkansas"
"AR",2020-04-14,1498,32,88,3,"Arkansas"
"AR",2020-04-15,1569,33,71,1,"Arkansas"
"AR",2020-04-16,1620,37,51,4,"Arkansas"
"AR",2020-04-17,1695,37,75,0,"Arkansas"
"AR",2020-04-18,1744,38,49,1,"Arkansas"
"AR",2020-04-19,1781,39,37,1,"Arkansas"
"AR",2020-04-20,1973,41,192,2,"Arkansas"
"AR",2020-04-21,1990,42,17,1,"Arkansas"
"AR",2020-04-22,2276,42,286,0,"Arkansas"
"AR",2020-04-23,2599,45,323,3,"Arkansas"
"AR",2020-04-24,2810,47,211,2,"Arkansas"
"AR",2020-04-25,2911,48,101,1,"Arkansas"
"AR",2020-04-26,3001,51,90,3,"Arkansas"
"AR",2020-04-27,3069,51,68,0,"Arkansas"
"AR",2020-04-28,3127,57,58,6,"Arkansas"
"AR",2020-04-29,3193,57,66,0,"Arkansas"
"AR",2020-04-30,3281,61,88,4,"Arkansas"
"AR",2020-05-01,3337,64,56,3,"Arkansas"
"AR",2020-05-02,3372,72,35,8,"Arkansas"
"AR",2020-05-03,3437,76,65,4,"Arkansas"
"AR",2020-05-04,3491,80,54,4,"Arkansas"
"AR",2020-05-05,3525,83,34,3,"Arkansas"
"AR",2020-05-06,3611,87,86,4,"Arkansas"
"AR",2020-05-07,3703,87,92,0,"Arkansas"
"AR",2020-05-08,3747,88,44,1,"Arkansas"
"AR",2020-05-09,3747,88,0,0,"Arkansas"
"AR",2020-05-10,4012,91,265,3,"Arkansas"
"AR",2020-05-11,4043,94,31,3,"Arkansas"
"AR",2020-05-12,4164,95,121,1,"Arkansas"
"AR",2020-05-13,4236,97,72,2,"Arkansas"
"AR",2020-05-14,4366,98,130,1,"Arkansas"
"AR",2020-05-15,4463,98,97,0,"Arkansas"
"AR",2020-05-16,4578,98,115,0,"Arkansas"
"AR",2020-05-17,4759,98,181,0,"Arkansas"
"AR",2020-05-18,4813,100,54,2,"Arkansas"
"AR",2020-05-19,4923,102,110,2,"Arkansas"
"AR",2020-05-20,5003,107,80,5,"Arkansas"
"AZ",2020-01-01,0,0,0,0,"Arizona"
"AZ",2020-01-02,0,0,0,0,"Arizona"
"AZ",2020-01-03,0,0,0,0,"Arizona"
"AZ",2020-01-04,0,0,0,0,"Arizona"
"AZ",2020-01-05,0,0,0,0,"Arizona"
"AZ",2020-01-06,0,0,0,0,"Arizona"
"AZ",2020-01-07,0,0,0,0,"Arizona"
"AZ",2020-01-08,0,0,0,0,"Arizona"
"AZ",2020-01-09,0,0,0,0,"Arizona"
"AZ",2020-01-10,0,0,0,0,"Arizona"
"AZ",2020-01-11,0,0,0,0,"Arizona"
"AZ",2020-01-12,0,0,0,0,"Arizona"
"AZ",2020-01-13,0,0,0,0,"Arizona"
"AZ",2020-01-14,0,0,0,0,"Arizona"
"AZ",2020-01-15,0,0,0,0,"Arizona"
"AZ",2020-01-16,0,0,0,0,"Arizona"
"AZ",2020-01-17,0,0,0,0,"Arizona"
"AZ",2020-01-18,0,0,0,0,"Arizona"
"AZ",2020-01-19,0,0,0,0,"Arizona"
"AZ",2020-01-20,0,0,0,0,"Arizona"
"AZ",2020-01-21,0,0,0,0,"Arizona"
"AZ",2020-01-22,0,0,0,0,"Arizona"
"AZ",2020-01-23,0,0,0,0,"Arizona"
"AZ",2020-01-24,0,0,0,0,"Arizona"
"AZ",2020-01-25,0,0,0,0,"Arizona"
"AZ",2020-01-26,1,0,1,0,"Arizona"
"AZ",2020-01-27,1,0,0,0,"Arizona"
"AZ",2020-01-28,1,0,0,0,"Arizona"
"AZ",2020-01-29,1,0,0,0,"Arizona"
"AZ",2020-01-30,1,0,0,0,"Arizona"
"AZ",2020-01-31,1,0,0,0,"Arizona"
"AZ",2020-02-01,1,0,0,0,"Arizona"
"AZ",2020-02-02,1,0,0,0,"Arizona"
"AZ",2020-02-03,1,0,0,0,"Arizona"
"AZ",2020-02-04,1,0,0,0,"Arizona"
"AZ",2020-02-05,1,0,0,0,"Arizona"
"AZ",2020-02-06,1,0,0,0,"Arizona"
"AZ",2020-02-07,1,0,0,0,"Arizona"
"AZ",2020-02-08,1,0,0,0,"Arizona"
"AZ",2020-02-09,1,0,0,0,"Arizona"
"AZ",2020-02-10,1,0,0,0,"Arizona"
"AZ",2020-02-11,1,0,0,0,"Arizona"
"AZ",2020-02-12,1,0,0,0,"Arizona"
"AZ",2020-02-13,1,0,0,0,"Arizona"
"AZ",2020-02-14,1,0,0,0,"Arizona"
"AZ",2020-02-15,1,0,0,0,"Arizona"
"AZ",2020-02-16,1,0,0,0,"Arizona"
"AZ",2020-02-17,1,0,0,0,"Arizona"
"AZ",2020-02-18,1,0,0,0,"Arizona"
"AZ",2020-02-19,1,0,0,0,"Arizona"
"AZ",2020-02-20,1,0,0,0,"Arizona"
"AZ",2020-02-21,1,0,0,0,"Arizona"
"AZ",2020-02-22,1,0,0,0,"Arizona"
"AZ",2020-02-23,1,0,0,0,"Arizona"
"AZ",2020-02-24,1,0,0,0,"Arizona"
"AZ",2020-02-25,1,0,0,0,"Arizona"
"AZ",2020-02-26,1,0,0,0,"Arizona"
"AZ",2020-02-27,1,0,0,0,"Arizona"
"AZ",2020-02-28,1,0,0,0,"Arizona"
"AZ",2020-02-29,1,0,0,0,"Arizona"
"AZ",2020-03-01,1,0,0,0,"Arizona"
"AZ",2020-03-02,1,0,0,0,"Arizona"
"AZ",2020-03-03,2,0,1,0,"Arizona"
"AZ",2020-03-04,2,0,0,0,"Arizona"
"AZ",2020-03-05,2,0,0,0,"Arizona"
"AZ",2020-03-06,3,0,1,0,"Arizona"
"AZ",2020-03-07,5,0,2,0,"Arizona"
"AZ",2020-03-08,5,0,0,0,"Arizona"
"AZ",2020-03-09,5,0,0,0,"Arizona"
"AZ",2020-03-10,6,0,1,0,"Arizona"
"AZ",2020-03-11,9,0,3,0,"Arizona"
"AZ",2020-03-12,9,0,0,0,"Arizona"
"AZ",2020-03-13,9,0,0,0,"Arizona"
"AZ",2020-03-14,12,0,3,0,"Arizona"
"AZ",2020-03-15,13,0,1,0,"Arizona"
"AZ",2020-03-16,18,0,5,0,"Arizona"
"AZ",2020-03-17,20,0,2,0,"Arizona"
"AZ",2020-03-18,27,0,7,0,"Arizona"
"AZ",2020-03-19,45,0,18,0,"Arizona"
"AZ",2020-03-20,78,0,33,0,"Arizona"
"AZ",2020-03-21,118,1,40,1,"Arizona"
"AZ",2020-03-22,152,2,34,1,"Arizona"
"AZ",2020-03-23,235,2,83,0,"Arizona"
"AZ",2020-03-24,326,5,91,3,"Arizona"
"AZ",2020-03-25,401,6,75,1,"Arizona"
"AZ",2020-03-26,508,8,107,2,"Arizona"
"AZ",2020-03-27,665,13,157,5,"Arizona"
"AZ",2020-03-28,773,15,108,2,"Arizona"
"AZ",2020-03-29,919,17,146,2,"Arizona"
"AZ",2020-03-30,1157,20,238,3,"Arizona"
"AZ",2020-03-31,1289,24,132,4,"Arizona"
"AZ",2020-04-01,1530,29,241,5,"Arizona"
"AZ",2020-04-02,1715,32,185,3,"Arizona"
"AZ",2020-04-03,1937,41,222,9,"Arizona"
"AZ",2020-04-04,2187,52,250,11,"Arizona"
"AZ",2020-04-05,2486,64,299,12,"Arizona"
"AZ",2020-04-06,2732,65,246,1,"Arizona"
"AZ",2020-04-07,2870,73,138,8,"Arizona"
"AZ",2020-04-08,3036,80,166,7,"Arizona"
"AZ",2020-04-09,3036,89,0,9,"Arizona"
